Step,"Grouped runs - Client #1, train_avg_loss","Grouped runs - Client #1, train_avg_loss__MIN","Grouped runs - Client #1, train_avg_loss__MAX","Grouped runs - Client #2, train_avg_loss","Grouped runs - Client #2, train_avg_loss__MIN","Grouped runs - Client #2, train_avg_loss__MAX","Grouped runs - Client #3, train_avg_loss","Grouped runs - Client #3, train_avg_loss__MIN","Grouped runs - Client #3, train_avg_loss__MAX","Grouped runs - Client #4, train_avg_loss","Grouped runs - Client #4, train_avg_loss__MIN","Grouped runs - Client #4, train_avg_loss__MAX","Grouped runs - Client #5, train_avg_loss","Grouped runs - Client #5, train_avg_loss__MIN","Grouped runs - Client #5, train_avg_loss__MAX",avg,min,max
18941,0.434803367,0.434803367,0.434803367,,,,,,,,,,,,,0.532539779,0.305491537,0.744547188
18947,,,,,,,0.744547188,0.744547188,0.744547188,,,,,,,0.573185307,0.305491537,0.744547188
18962,,,,,,,,,,,,,0.547403574,0.547403574,0.547403574,0.520195562,0.305491537,0.638031006
18987,,,,0.630453229,0.630453229,0.630453229,,,,,,,,,,0.52940436,0.305491537,0.638031006
18992,0.305491537,0.305491537,0.305491537,,,,,,,,,,,,,0.510074061,0.305491537,0.638031006
19063,,,,,,,0.638031006,0.638031006,0.638031006,,,,,,,0.565248799,0.479598463,0.638031006
19071,0.479598463,0.479598463,0.479598463,,,,,,,,,,,,,0.58374939,0.479598463,0.730533957
19080,,,,,,,,,,0.593447566,0.593447566,0.593447566,,,,0.575168967,0.436696351,0.730533957
19083,,,,,,,,,,,,,0.533801734,0.533801734,0.533801734,0.584532428,0.436696351,0.730533957
19099,,,,0.581365228,0.581365228,0.581365228,,,,,,,,,,0.589189839,0.436696351,0.730533957
19144,,,,,,,0.730533957,0.730533957,0.730533957,,,,,,,0.583770573,0.436696351,0.730533957
19165,0.436696351,0.436696351,0.436696351,,,,,,,,,,,,,0.589651847,0.436696351,0.759940326
19250,,,,,,,,,,,,,0.640264869,0.640264869,0.640264869,0.593980026,0.458337247,0.759940326
19265,,,,0.557088792,0.557088792,0.557088792,,,,,,,,,,0.626818466,0.458337247,0.804457068
19276,,,,,,,0.554268897,0.554268897,0.554268897,,,,,,,0.609693485,0.458337247,0.804457068
19299,,,,,,,,,,0.759940326,0.759940326,0.759940326,,,,0.600394112,0.458337247,0.804457068
19320,0.458337247,0.458337247,0.458337247,,,,,,,,,,,,,0.560028607,0.458337247,0.804457068
19327,,,,,,,0.804457068,0.804457068,0.804457068,,,,,,,0.599495345,0.471463889,0.804457068
19336,,,,,,,,,,0.471463889,0.471463889,0.471463889,,,,0.562372452,0.471463889,0.655670941
19347,,,,,,,,,,,,,0.507772028,0.507772028,0.507772028,0.580780423,0.507772028,0.655670941
19351,,,,0.5581128,0.5581128,0.5581128,,,,,,,,,,0.586199903,0.534869432,0.655670941
19360,,,,,,,0.655670941,0.655670941,0.655670941,,,,,,,0.576532137,0.50977397,0.655670941
19371,,,,,,,,,,0.618842602,0.618842602,0.618842602,,,,0.557821143,0.50977397,0.618842602
19417,,,,,,,,,,0.563503742,0.563503742,0.563503742,,,,0.563800263,0.50977397,0.648738205
19419,,,,,,,,,,,,,0.534869432,0.534869432,0.534869432,0.598127532,0.50977397,0.735140085
19428,,,,0.50977397,0.50977397,0.50977397,,,,,,,,,,0.584234351,0.465403527,0.735140085
19459,,,,,,,,,,,,,0.562115967,0.562115967,0.562115967,0.604274052,0.465403527,0.735140085
19469,0.648738205,0.648738205,0.648738205,,,,,,,,,,,,,0.604100269,0.465403527,0.735140085
19486,,,,,,,0.735140085,0.735140085,0.735140085,,,,,,,0.586651868,0.465403527,0.735140085
19503,0.465403527,0.465403527,0.465403527,,,,,,,,,,,,,0.544280237,0.465403527,0.609972477
19505,,,,,,,,,,0.609972477,0.609972477,0.609972477,,,,0.581563818,0.523281932,0.651821434
19535,,,,,,,,,,0.561247051,0.561247051,0.561247051,,,,0.545690477,0.430605769,0.651821434
19554,0.561496198,0.561496198,0.561496198,,,,,,,,,,,,,0.513614035,0.40086484,0.651821434
19568,,,,,,,,,,,,,0.523281932,0.523281932,0.523281932,0.513369656,0.40086484,0.651821434
19592,,,,0.651821434,0.651821434,0.651821434,,,,,,,,,,0.548927855,0.40086484,0.701072931
19598,0.430605769,0.430605769,0.430605769,,,,,,,,,,,,,0.533477151,0.40086484,0.701072931
19615,,,,,,,,,,0.40086484,0.40086484,0.40086484,,,,0.570112324,0.40086484,0.701072931
19626,,,,,,,0.560274303,0.560274303,0.560274303,,,,,,,0.564269632,0.371651381,0.701072931
19658,,,,,,,0.701072931,0.701072931,0.701072931,,,,,,,0.563289517,0.371651381,0.701072931
19664,,,,,,,,,,,,,0.574567914,0.574567914,0.574567914,0.486566192,0.317456305,0.613781631
19680,0.613781631,0.613781631,0.613781631,,,,,,,,,,,,,0.469621491,0.317456305,0.613781631
19703,,,,,,,0.371651381,0.371651381,0.371651381,,,,,,,0.482036591,0.317456305,0.675857127
19705,,,,,,,,,,,,,0.555373728,0.555373728,0.555373728,0.526704711,0.317456305,0.675857127
19755,0.317456305,0.317456305,0.317456305,,,,,,,,,,,,,0.516344219,0.317456305,0.675857127
19776,,,,,,,,,,,,,0.489844412,0.489844412,0.489844412,0.580711156,0.489844412,0.675857127
19779,,,,0.675857127,0.675857127,0.675857127,,,,,,,,,,0.583605969,0.503571272,0.675857127
19782,,,,,,,,,,0.594991982,0.594991982,0.594991982,,,,0.519961888,0.35763672,0.639290988
19790,,,,,,,0.503571272,0.503571272,0.503571272,,,,,,,0.499859673,0.35763672,0.639290988
19820,,,,,,,,,,0.639290988,0.639290988,0.639290988,,,,0.517804068,0.35763672,0.639290988
19842,,,,,,,,,,,,,0.504318476,0.504318476,0.504318476,0.474201924,0.35763672,0.59329325
19857,,,,0.35763672,0.35763672,0.35763672,,,,,,,,,,0.469590336,0.35763672,0.59329325
19880,,,,,,,0.494480908,0.494480908,0.494480908,,,,,,,0.503446651,0.421280265,0.59329325
19915,0.59329325,0.59329325,0.59329325,,,,,,,,,,,,,0.500302303,0.421280265,0.59329325
19916,,,,,,,,,,,,,0.421280265,0.421280265,0.421280265,0.469564259,0.421280265,0.526918292
19958,0.481260538,0.481260538,0.481260538,,,,,,,,,,,,,0.480430657,0.439603031,0.526918292
19989,0.526918292,0.526918292,0.526918292,,,,,,,,,,,,,0.48273437,0.439603031,0.526918292
20006,,,,0.47875917,0.47875917,0.47875917,,,,,,,,,,0.443646938,0.331481129,0.492779106
20020,,,,,,,0.439603031,0.439603031,0.439603031,,,,,,,0.442460638,0.331481129,0.492779106
20046,0.475612253,0.475612253,0.475612253,,,,,,,,,,,,,0.445885468,0.331481129,0.492779106
20051,,,,,,,,,,0.492779106,0.492779106,0.492779106,,,,0.49586013,0.331481129,0.725485563
20052,,,,,,,0.331481129,0.331481129,0.331481129,,,,,,,0.516973257,0.331481129,0.725485563
20059,,,,0.472827673,0.472827673,0.472827673,,,,,,,,,,0.567560762,0.456727177,0.725485563
20078,0.456727177,0.456727177,0.456727177,,,,,,,,,,,,,0.574613422,0.456727177,0.725485563
20087,,,,,,,0.725485563,0.725485563,0.725485563,,,,,,,0.604809487,0.508090973,0.725485563
20088,,,,,,,,,,0.598344743,0.598344743,0.598344743,,,,0.559261674,0.497746497,0.6077075
20104,,,,,,,,,,,,,0.584418654,0.584418654,0.584418654,0.526209903,0.433085889,0.6077075
20132,,,,0.508090973,0.508090973,0.508090973,,,,,,,,,,0.490179729,0.404267788,0.6077075
20149,,,,,,,,,,0.6077075,0.6077075,0.6077075,,,,0.529547286,0.404267788,0.704928756
20155,,,,,,,0.497746497,0.497746497,0.497746497,,,,,,,0.525037551,0.404267788,0.704928756
20198,0.433085889,0.433085889,0.433085889,,,,,,,,,,,,,0.541709763,0.404267788,0.704928756
20202,,,,0.404267788,0.404267788,0.404267788,,,,,,,,,,0.562251735,0.404267788,0.704928756
20225,,,,,,,0.704928756,0.704928756,0.704928756,,,,,,,0.59819783,0.535795748,0.704928756
20242,0.585158825,0.585158825,0.585158825,,,,,,,,,,,,,0.563435876,0.531118989,0.585158825
20269,,,,,,,,,,,,,0.581107557,0.581107557,0.581107557,0.564702904,0.531118989,0.591493964
20274,0.535795748,0.535795748,0.535795748,,,,,,,,,,,,,0.515742606,0.336306065,0.591493964
20278,,,,0.583998263,0.583998263,0.583998263,,,,,,,,,,0.556405264,0.336306065,0.739109039
20310,,,,,,,,,,,,,0.531118989,0.531118989,0.531118989,0.545475632,0.336306065,0.739109039
20313,,,,,,,,,,0.591493964,0.591493964,0.591493964,,,,0.55532437,0.336306065,0.739109039
20370,0.336306065,0.336306065,0.336306065,,,,,,,,,,,,,0.556435388,0.336306065,0.739109039
20404,,,,,,,,,,0.739109039,0.739109039,0.739109039,,,,0.578652966,0.447393954,0.739109039
20411,,,,,,,,,,,,,0.529350102,0.529350102,0.529350102,0.486319792,0.277443171,0.597049057
20419,,,,,,,0.580362678,0.580362678,0.580362678,,,,,,,0.474929368,0.277443171,0.597049057
20452,,,,,,,,,,0.597049057,0.597049057,0.597049057,,,,0.453316349,0.277443171,0.597049057
20512,,,,0.447393954,0.447393954,0.447393954,,,,,,,,,,0.470802492,0.277443171,0.684479773
20583,,,,0.277443171,0.277443171,0.277443171,,,,,,,,,,0.452987874,0.277443171,0.684479773
20585,,,,,,,0.472397983,0.472397983,0.472397983,,,,,,,0.528948963,0.358320862,0.684479773
20594,,,,,,,,,,,,,0.472297579,0.472297579,0.472297579,0.544993675,0.358320862,0.684479773
20603,0.684479773,0.684479773,0.684479773,,,,,,,,,,,,,0.557911617,0.358320862,0.684479773
20672,0.358320862,0.358320862,0.358320862,,,,,,,,,,,,,0.544272596,0.358320862,0.657248616
20712,,,,,,,,,,,,,0.657248616,0.657248616,0.657248616,0.597557056,0.536887288,0.657248616
20721,,,,,,,,,,0.552621543,0.552621543,0.552621543,,,,0.546366191,0.401294291,0.624743164
20746,0.536887288,0.536887288,0.536887288,,,,,,,,,,,,,0.530917978,0.401294291,0.624743164
20784,,,,,,,0.616284668,0.616284668,0.616284668,,,,,,,0.50479725,0.401294291,0.624743164
20790,,,,,,,,,,0.624743164,0.624743164,0.624743164,,,,0.525584096,0.401294291,0.720218897
20801,,,,,,,,,,,,,0.401294291,0.401294291,0.401294291,0.521197075,0.401294291,0.720218897
20826,,,,,,,0.47538048,0.47538048,0.47538048,,,,,,,0.584039062,0.406283647,0.720218897
20841,,,,,,,,,,0.406283647,0.406283647,0.406283647,,,,0.586589611,0.406283647,0.720218897
20896,,,,,,,,,,0.720218897,0.720218897,0.720218897,,,,0.620912296,0.488133222,0.720218897
20912,,,,,,,0.602808058,0.602808058,0.602808058,,,,,,,0.577100855,0.488133222,0.715504229
20936,,,,0.715504229,0.715504229,0.715504229,,,,,,,,,,0.55758763,0.488133222,0.715504229
20937,,,,,,,,,,,,,0.488133222,0.488133222,0.488133222,0.57239998,0.488133222,0.78956598
20944,,,,,,,0.577897072,0.577897072,0.577897072,,,,,,,0.597544169,0.501161695,0.78956598
20995,,,,,,,,,,0.501161695,0.501161695,0.501161695,,,,0.606705761,0.501161695,0.78956598
21002,,,,0.50524193,0.50524193,0.50524193,,,,,,,,,,0.575823539,0.346750587,0.78956598
21061,,,,,,,0.78956598,0.78956598,0.78956598,,,,,,,0.582187957,0.346750587,0.78956598
21062,,,,,,,,,,0.61385417,0.61385417,0.61385417,,,,0.513852984,0.346750587,0.623705029
21106,,,,,,,,,,0.623705029,0.623705029,0.623705029,,,,0.521788543,0.346750587,0.653531969
21150,,,,,,,,,,,,,0.346750587,0.346750587,0.346750587,0.499676865,0.346750587,0.653531969
21187,,,,,,,,,,,,,0.537064016,0.537064016,0.537064016,0.557181394,0.447891116,0.653531969
21198,0.447891116,0.447891116,0.447891116,,,,,,,,,,,,,0.558318758,0.447891116,0.653531969
21210,,,,,,,0.653531969,0.653531969,0.653531969,,,,,,,0.58256228,0.513146639,0.653531969
21227,,,,0.513146639,0.513146639,0.513146639,,,,,,,,,,0.576092517,0.513146639,0.634273231
21240,,,,,,,,,,,,,0.634273231,0.634273231,0.634273231,0.556665623,0.416012168,0.634273231
21264,,,,,,,,,,0.542750835,0.542750835,0.542750835,,,,0.5280801,0.416012168,0.621183157
21283,0.569108725,0.569108725,0.569108725,,,,,,,,,,,,,0.504077375,0.416012168,0.621183157
21298,,,,0.621183157,0.621183157,0.621183157,,,,,,,,,,0.476249337,0.416012168,0.621183157
21304,,,,,,,,,,,,,0.416012168,0.416012168,0.416012168,0.484625554,0.416012168,0.663064241
21306,,,,,,,,,,0.491345614,0.491345614,0.491345614,,,,0.507803643,0.422737211,0.663064241
21328,,,,,,,0.422737211,0.422737211,0.422737211,,,,,,,0.555937773,0.422737211,0.732016265
21356,,,,0.429968536,0.429968536,0.429968536,,,,,,,,,,0.628832245,0.429968536,0.78720957
21360,,,,,,,,,,,,,0.663064241,0.663064241,0.663064241,0.659045303,0.531902611,0.78720957
21364,,,,,,,0.531902611,0.531902611,0.531902611,,,,,,,0.627368677,0.50468111,0.78720957
21412,,,,,,,,,,0.732016265,0.732016265,0.732016265,,,,0.63168025,0.50468111,0.78720957
21443,,,,,,,,,,0.78720957,0.78720957,0.78720957,,,,0.571240765,0.429818839,0.78720957
21454,,,,0.581033826,0.581033826,0.581033826,,,,,,,,,,0.511497837,0.429818839,0.581033826
21475,0.50468111,0.50468111,0.50468111,,,,,,,,,,,,,0.526146251,0.429818839,0.654275894
21489,,,,,,,0.553460479,0.553460479,0.553460479,,,,,,,0.511877948,0.429818839,0.654275894
21502,,,,0.429818839,0.429818839,0.429818839,,,,,,,,,,0.502623171,0.429818839,0.654275894
21523,,,,,,,0.488494933,0.488494933,0.488494933,,,,,,,0.521537769,0.433339596,0.654275894
21532,,,,0.654275894,0.654275894,0.654275894,,,,,,,,,,0.509414953,0.427880853,0.654275894
21541,0.433339596,0.433339596,0.433339596,,,,,,,,,,,,,0.450517482,0.359788537,0.52439183
21575,,,,,,,,,,0.507186592,0.507186592,0.507186592,,,,0.443817252,0.359788537,0.52439183
21583,,,,0.52439183,0.52439183,0.52439183,,,,,,,,,,0.444452828,0.359788537,0.52439183
21584,,,,,,,0.427880853,0.427880853,0.427880853,,,,,,,0.495054966,0.359788537,0.77740252
21597,0.359788537,0.359788537,0.359788537,,,,,,,,,,,,,0.531855774,0.359788537,0.77740252
21649,0.399838448,0.399838448,0.399838448,,,,,,,,,,,,,0.531098616,0.356002748,0.77740252
21701,,,,0.510364473,0.510364473,0.510364473,,,,,,,,,,0.561347592,0.356002748,0.77740252
21703,,,,,,,,,,0.77740252,0.77740252,0.77740252,,,,0.572597134,0.356002748,0.77740252
21706,,,,,,,0.611884892,0.611884892,0.611884892,,,,,,,0.511805767,0.356002748,0.611884892
21731,,,,0.356002748,0.356002748,0.356002748,,,,,,,,,,0.458201367,0.343862891,0.566612184
21748,0.551083326,0.551083326,0.551083326,,,,,,,,,,,,,0.493113071,0.343862891,0.566612184
21755,,,,,,,0.566612184,0.566612184,0.566612184,,,,,,,0.485980469,0.343862891,0.566612184
21757,,,,,,,,,,,,,0.473445684,0.473445684,0.473445684,0.47701816,0.343862891,0.530561268
21789,0.343862891,0.343862891,0.343862891,,,,,,,,,,,,,0.518410337,0.343862891,0.68040657
21790,,,,,,,,,,,,,0.530561268,0.530561268,0.530561268,0.573869097,0.515420318,0.68040657
21795,,,,0.515420318,0.515420318,0.515420318,,,,,,,,,,0.540872407,0.365577817,0.68040657
21814,,,,,,,0.521800637,0.521800637,0.521800637,,,,,,,0.527620935,0.365577817,0.68040657
21825,,,,,,,,,,0.68040657,0.68040657,0.68040657,,,,0.527015889,0.365577817,0.68040657
21838,,,,,,,,,,,,,0.621156693,0.621156693,0.621156693,0.478465968,0.365577817,0.621156693
21860,,,,0.365577817,0.365577817,0.365577817,,,,,,,,,,0.442373377,0.365577817,0.518775403
21865,,,,,,,,,,0.44916296,0.44916296,0.44916296,,,,0.46963194,0.437656969,0.518775403
21866,0.518775403,0.518775403,0.518775403,,,,,,,,,,,,,0.463533545,0.418670982,0.518775403
21890,,,,0.437656969,0.437656969,0.437656969,,,,,,,,,,0.484159064,0.418670982,0.621903002
21916,0.440693736,0.440693736,0.440693736,,,,,,,,,,,,,0.517461389,0.418670982,0.621903002
21939,,,,,,,,,,,,,0.501870632,0.501870632,0.501870632,0.543512386,0.418670982,0.621903002
21962,,,,0.418670982,0.418670982,0.418670982,,,,,,,,,,0.53850888,0.418670982,0.621903002
21985,,,,,,,0.621903002,0.621903002,0.621903002,,,,,,,0.58640855,0.476853102,0.658169329
21996,,,,0.604168594,0.604168594,0.604168594,,,,,,,,,,0.59621262,0.476853102,0.670923352
21998,,,,,,,,,,0.57094872,0.57094872,0.57094872,,,,0.566781259,0.457011789,0.670923352
22010,0.476853102,0.476853102,0.476853102,,,,,,,,,,,,,0.534670597,0.410395414,0.670923352
22044,,,,,,,0.658169329,0.658169329,0.658169329,,,,,,,0.513715315,0.37207669,0.670923352
22058,,,,,,,,,,0.670923352,0.670923352,0.670923352,,,,0.47951932,0.37207669,0.670923352
22080,,,,,,,,,,,,,0.457011789,0.457011789,0.457011789,0.424841475,0.37207669,0.487189353
22087,0.410395414,0.410395414,0.410395414,,,,,,,,,,,,,0.456223601,0.37207669,0.613922417
22118,,,,0.37207669,0.37207669,0.37207669,,,,,,,,,,0.48817327,0.37207669,0.613922417
22148,,,,0.487189353,0.487189353,0.487189353,,,,,,,,,,0.501751727,0.397534132,0.613922417
22154,0.397534132,0.397534132,0.397534132,,,,,,,,,,,,,0.461945033,0.288155884,0.613922417
22156,,,,,,,,,,,,,0.613922417,0.613922417,0.613922417,0.494914758,0.288155884,0.613922417
22198,,,,0.570143759,0.570143759,0.570143759,,,,,,,,,,0.448450547,0.288155884,0.570143759
22230,,,,0.439968973,0.439968973,0.439968973,,,,,,,,,,0.453585178,0.288155884,0.59581691
22235,0.288155884,0.288155884,0.288155884,,,,,,,,,,,,,0.466352618,0.288155884,0.59581691
22267,,,,,,,,,,0.562382758,0.562382758,0.562382758,,,,0.483853203,0.37565881,0.59581691
22272,,,,0.381601363,0.381601363,0.381601363,,,,,,,,,,0.476789278,0.37565881,0.59581691
22319,,,,,,,,,,,,,0.59581691,0.59581691,0.59581691,0.489276195,0.37565881,0.59581691
22348,,,,,,,0.503806174,0.503806174,0.503806174,,,,,,,0.477133524,0.37565881,0.535103559
22356,0.37565881,0.37565881,0.37565881,,,,,,,,,,,,,0.436546957,0.300873339,0.535103559
22371,,,,,,,,,,0.527063131,0.527063131,0.527063131,,,,0.467605913,0.300873339,0.535103559
22392,,,,,,,,,,,,,0.444035947,0.444035947,0.444035947,0.520195663,0.300873339,0.790011883
22394,0.535103559,0.535103559,0.535103559,,,,,,,,,,,,,0.531298721,0.300873339,0.790011883
22410,,,,0.300873339,0.300873339,0.300873339,,,,,,,,,,0.536925268,0.300873339,0.790011883
22442,,,,,,,,,,0.530953586,0.530953586,0.530953586,,,,0.584428704,0.499551237,0.790011883
22474,,,,,,,0.790011883,0.790011883,0.790011883,,,,,,,0.564300263,0.430311382,0.790011883
22478,,,,,,,,,,0.499551237,0.499551237,0.499551237,,,,0.492688167,0.430311382,0.563236296
22532,0.563236296,0.563236296,0.563236296,,,,,,,,,,,,,0.486201441,0.430311382,0.563236296
22558,,,,0.538390517,0.538390517,0.538390517,,,,,,,,,,0.467590946,0.430311382,0.538390517
22559,,,,,,,0.430311382,0.430311382,0.430311382,,,,,,,0.464979023,0.430311382,0.525330901
22616,,,,,,,0.431951404,0.431951404,0.431951404,,,,,,,0.492181522,0.431951404,0.566323876
22627,,,,0.467117608,0.467117608,0.467117608,,,,,,,,,,0.482720757,0.384647578,0.566323876
22638,,,,,,,,,,,,,0.47018382,0.47018382,0.47018382,0.486116099,0.384647578,0.566323876
22666,,,,,,,0.525330901,0.525330901,0.525330901,,,,,,,0.504701954,0.384647578,0.566323876
22670,,,,0.566323876,0.566323876,0.566323876,,,,,,,,,,0.491994888,0.384647578,0.566323876
22672,,,,,,,,,,,,,0.384647578,0.384647578,0.384647578,0.462095803,0.384647578,0.563113093
22703,,,,0.484094322,0.484094322,0.484094322,,,,,,,,,,0.506791818,0.416828454,0.608127654
22722,,,,,,,,,,0.563113093,0.563113093,0.563113093,,,,0.50622232,0.416828454,0.608127654
22737,,,,,,,,,,,,,0.461795568,0.461795568,0.461795568,0.478793532,0.416828454,0.608127654
22738,,,,,,,0.416828454,0.416828454,0.416828454,,,,,,,0.460186791,0.368761867,0.608127654
22757,,,,,,,,,,0.608127654,0.608127654,0.608127654,,,,0.520880735,0.368761867,0.720298171
22772,0.481246829,0.481246829,0.481246829,,,,,,,,,,,,,0.471066958,0.359058768,0.720298171
22775,,,,,,,,,,,,,0.425969154,0.425969154,0.425969154,0.504334861,0.359058768,0.720298171
22785,,,,0.368761867,0.368761867,0.368761867,,,,,,,,,,0.498082817,0.359058768,0.720298171
22786,,,,,,,0.720298171,0.720298171,0.720298171,,,,,,,0.529832357,0.359058768,0.720298171
22806,,,,,,,,,,,,,0.359058768,0.359058768,0.359058768,0.480732107,0.359058768,0.647586346
22829,,,,,,,,,,0.647586346,0.647586346,0.647586346,,,,0.514803439,0.394708931,0.647586346
22837,,,,,,,,,,,,,0.394708931,0.394708931,0.394708931,0.504643518,0.394708931,0.596786737
22852,0.52750957,0.52750957,0.52750957,,,,,,,,,,,,,0.524751192,0.474796921,0.596786737
22874,,,,,,,,,,,,,0.474796921,0.474796921,0.474796921,0.489863956,0.353073388,0.596786737
22875,,,,,,,0.529415429,0.529415429,0.529415429,,,,,,,0.468599403,0.353073388,0.596786737
22943,0.596786737,0.596786737,0.596786737,,,,,,,,,,,,,0.429074466,0.331790745,0.596786737
22963,,,,0.495247304,0.495247304,0.495247304,,,,,,,,,,0.413966119,0.331790745,0.521245003
22968,,,,,,,,,,,,,0.353073388,0.353073388,0.353073388,0.423241675,0.331790745,0.541625082
22996,0.368474156,0.368474156,0.368474156,,,,,,,,,,,,,0.464607781,0.331790745,0.55990392
23018,,,,,,,,,,,,,0.331790745,0.331790745,0.331790745,0.47305848,0.331790745,0.55990392
23046,,,,,,,0.521245003,0.521245003,0.521245003,,,,,,,0.490327162,0.41072765,0.55990392
23051,,,,,,,,,,,,,0.541625082,0.541625082,0.541625082,0.523655659,0.41072765,0.68788749
23086,,,,,,,,,,,,,0.55990392,0.55990392,0.55990392,0.527814776,0.41072765,0.68788749
23100,,,,0.41072765,0.41072765,0.41072765,,,,,,,,,,0.494167811,0.391669095,0.68788749
23137,,,,,,,,,,,,,0.418134153,0.418134153,0.418134153,0.539591646,0.391669095,0.68788749
23167,,,,,,,0.68788749,0.68788749,0.68788749,,,,,,,0.529585272,0.368102282,0.68788749
23169,,,,,,,,,,0.562420666,0.562420666,0.562420666,,,,0.468245357,0.368102282,0.637846828
23176,,,,0.391669095,0.391669095,0.391669095,,,,,,,,,,0.44485935,0.368102282,0.637846828
23209,,,,,,,0.637846828,0.637846828,0.637846828,,,,,,,0.478631747,0.368102282,0.637846828
23221,,,,,,,,,,0.368102282,0.368102282,0.368102282,,,,0.448787165,0.368102282,0.56053108
23236,,,,0.381187916,0.381187916,0.381187916,,,,,,,,,,0.497880405,0.381187916,0.613568485
23253,,,,,,,,,,,,,0.445490628,0.445490628,0.445490628,0.533486074,0.445490628,0.613568485
23290,,,,,,,,,,0.56053108,0.56053108,0.56053108,,,,0.555550659,0.488623917,0.613568485
23300,,,,0.488623917,0.488623917,0.488623917,,,,,,,,,,0.531955504,0.442555308,0.613568485
23320,,,,,,,,,,0.613568485,0.613568485,0.613568485,,,,0.552947521,0.442555308,0.613568485
23400,,,,,,,,,,0.559216261,0.559216261,0.559216261,,,,0.548591948,0.442555308,0.593584001
23424,,,,,,,,,,,,,0.555813551,0.555813551,0.555813551,0.557400215,0.442555308,0.603257596
23487,,,,,,,,,,,,,0.442555308,0.442555308,0.442555308,0.549132597,0.442555308,0.603257596
23503,,,,0.593584001,0.593584001,0.593584001,,,,,,,,,,0.551734489,0.455564767,0.603257596
23505,,,,,,,,,,0.591790617,0.591790617,0.591790617,,,,0.519183081,0.430826962,0.603257596
23519,0.603257596,0.603257596,0.603257596,,,,,,,,,,,,,0.518222922,0.430826962,0.603257596
23549,,,,0.514475465,0.514475465,0.514475465,,,,,,,,,,0.498176485,0.430826962,0.58698982
23552,,,,,,,0.455564767,0.455564767,0.455564767,,,,,,,0.504663759,0.430826962,0.58698982
23577,0.430826962,0.430826962,0.430826962,,,,,,,,,,,,,0.506496626,0.430826962,0.58698982
23629,,,,,,,,,,,,,0.58698982,0.58698982,0.58698982,0.51494292,0.4647291,0.58698982
23636,,,,,,,0.503025413,0.503025413,0.503025413,,,,,,,0.511694932,0.4647291,0.570749879
