Step,nbafl-avg,nbafl-min,nbafl-max,adaclip1-avg,adaclip1-min,adaclip1-max,fixdps-avg,fixdps-min,fixdps-max,mapas-avg,mapas-min,mapas-max
11455,3.74998974,3.70456868,3.782561041,2.868790162,2.808111843,2.903527913,1.78324231,1.646678269,1.980768349,1.962550447,1.862343175,2.045328602
11461,3.856453863,3.7628395,4.023961049,2.912855758,2.894730729,2.940308632,1.900003754,1.72228031,1.996962602,2.015087253,1.979979565,2.045328602
11506,3.862324962,3.780452795,4.023961049,2.912605893,2.893981134,2.940308632,1.810822106,1.713223405,1.996962602,1.989825567,1.969543544,2.019953593
11538,3.943773198,3.780452795,4.026905751,2.916136577,2.893981134,2.940308632,1.92307544,1.713223405,2.059040314,2.006529512,1.969543544,2.030091399
11563,3.964750995,3.780452795,4.08689444,2.837426013,2.704176939,2.914119965,2.010591967,1.713223405,2.259512182,2.022633988,1.969543544,2.068267022
11569,3.960586697,3.767959899,4.08689444,2.833785178,2.704176939,2.914119965,2.094760673,1.965729522,2.259512182,2.048663256,2.030091399,2.068267022
11607,3.954643704,3.767959899,4.08689444,2.839351074,2.704176939,2.930817653,2.079889976,1.965729522,2.259512182,2.041249833,2.00785113,2.068267022
11608,3.824837336,3.697475338,4.009076773,2.868417101,2.79137502,2.930817653,1.878620976,1.65570518,2.014428224,1.969723821,1.853688986,2.047631349
11645,3.937471261,3.697475338,4.105861673,2.826450629,2.757159215,2.930817653,1.994834574,1.65570518,2.314370317,1.962608018,1.853688986,2.026283939
11648,3.863759971,3.697475338,4.105861673,2.812804923,2.757159215,2.889880534,1.891884787,1.65570518,2.314370317,1.949427392,1.853688986,2.026283939
11686,3.866434626,3.705499301,4.105861673,2.814407383,2.757159215,2.889880534,1.888038456,1.644166188,2.314370317,1.952110241,1.861737533,2.026283939
11696,3.750769319,3.705499301,3.787942904,2.85611029,2.796182399,2.889880534,1.766892677,1.644166188,1.950932979,1.958219277,1.861737533,2.044611049
11733,3.852766638,3.705499301,4.09393486,2.818219288,2.776207528,2.882267936,1.950593797,1.644166188,2.256682225,1.993430637,1.861737533,2.073943327
11754,3.880994211,3.758865753,4.09393486,2.849728322,2.776207528,2.890709502,1.973585305,1.713140712,2.256682225,2.026637114,1.961356966,2.073943327
11769,3.883546737,3.766523331,4.09393486,2.845933551,2.776207528,2.890709502,1.966719627,1.713140712,2.256682225,2.022373723,1.961356966,2.073943327
11794,3.869960776,3.766523331,4.053176979,2.837676858,2.751437448,2.890709502,1.969085764,1.713140712,2.263780637,2.022298909,1.961356966,2.073718883
11798,3.927856307,3.766523331,4.053176979,2.848191882,2.751437448,2.922254575,2.066259329,1.930335945,2.263780637,2.042449441,2.021808563,2.073718883
11803,3.908387311,3.708116343,4.053176979,2.820701401,2.751437448,2.922254575,1.967589364,1.634326049,2.263780637,1.985591262,1.86124634,2.073718883
11817,3.810839216,3.708116343,3.963868612,2.862333748,2.788412182,2.922254575,1.862401848,1.634326049,2.004661407,1.976277508,1.86124634,2.04577762
11835,3.814737339,3.708116343,3.975562982,2.861150206,2.788412182,2.918703947,1.878007526,1.634326049,2.051478441,1.96970597,1.86124634,2.04577762
11847,3.815128634,3.709290227,3.975562982,2.86021327,2.785601374,2.918703947,1.873137788,1.619716835,2.051478441,1.965710361,1.849259513,2.04577762
11848,3.816403264,3.709290227,3.975562982,2.867520859,2.785601374,2.918703947,1.872372506,1.619716835,2.051478441,1.964305086,1.849259513,2.041561793
11896,3.865358235,3.709290227,4.122427895,2.821431586,2.780436129,2.898257256,1.958690027,1.619716835,2.310431004,1.980225229,1.849259513,2.049854382
11900,3.964658934,3.764356583,4.122427895,2.86388906,2.780436129,2.912973795,2.104970446,1.945922243,2.310431004,2.029167043,1.996084953,2.049854382
11934,3.944454469,3.703743187,4.122427895,2.82538848,2.780436129,2.912973795,1.993615523,1.611857475,2.310431004,1.965513109,1.850599992,2.049854382
11942,3.831073707,3.703743187,4.007192324,2.858583311,2.782755515,2.912973795,1.790829379,1.611857475,2.058558091,1.935039117,1.850599992,1.996084953
11964,3.755320359,3.703743187,3.78228561,2.845954264,2.782755515,2.880020623,1.739859305,1.611857475,1.905647869,1.949849559,1.850599992,2.040516277
11972,3.869335637,3.77993228,4.045789022,2.892081174,2.875086654,2.921136245,1.88677036,1.702072572,2.052590639,2.006366731,1.958432407,2.040516277
11984,3.863011522,3.763313265,4.045789022,2.887548215,2.866421747,2.921136245,1.955877176,1.905647869,2.052590639,2.031617059,2.020151508,2.040516277
12061,3.988697632,3.763313265,4.156990609,2.848592792,2.758220385,2.921136245,2.071198278,1.90939302,2.251611174,2.036805403,2.020151508,2.056081309
12069,3.902456118,3.763313265,4.156990609,2.833803448,2.758220385,2.876768213,1.956290546,1.707867445,2.251611174,2.018738032,1.965949397,2.056081309
12077,4.003365013,3.787064481,4.156990609,2.792306394,2.741930584,2.876768213,2.104428177,1.707867445,2.353805911,2.04074918,1.965949397,2.100216834
12094,3.878453602,3.782256375,4.066039949,2.830336455,2.741930584,2.876768213,1.911734171,1.673529156,2.353805911,2.007738539,1.957049385,2.100216834
12151,3.851187605,3.705266491,4.066039949,2.794003791,2.741930584,2.872310569,1.879785192,1.61202051,2.353805911,1.970489601,1.854202585,2.100216834
12152,3.750652624,3.705266491,3.782256375,2.837757258,2.767770219,2.873190986,1.728967171,1.61202051,1.901351848,1.949284401,1.854202585,2.036601233
12175,3.829792871,3.705266491,4.019677113,2.858036334,2.767770219,2.933147797,1.862033452,1.61202051,2.072727998,1.969542826,1.854202585,2.036601233
12178,3.969256722,3.764435007,4.123658045,2.845403564,2.729871907,2.933147797,2.096039803,1.901351848,2.314039563,2.033031051,2.017824659,2.044667262
12186,3.969751862,3.765920429,4.123658045,2.844848121,2.729871907,2.933147797,2.08935616,1.881300919,2.314039563,2.03409066,2.017824659,2.044667262
12212,3.86491234,3.705158547,4.123658045,2.79284151,2.729871907,2.871524659,1.929730877,1.593852149,2.314039563,1.976522013,1.845118719,2.044667262
12229,3.746809865,3.705158547,3.76935062,2.833782281,2.777127964,2.871524659,1.7911662,1.593852149,1.898345533,1.968825986,1.845118719,2.039780058
12236,3.831379966,3.705158547,4.019630732,2.847785058,2.777127964,2.913532991,1.850076833,1.593852149,2.058032818,1.963590735,1.845118719,2.024074307
12266,3.829392594,3.699196429,4.019630732,2.845052928,2.768931575,2.913532991,1.845481637,1.58006656,2.058032818,1.964001312,1.846350449,2.024074307
12271,3.927410524,3.699196429,4.063404412,2.800036761,2.717645717,2.913532991,1.973174767,1.58006656,2.281424923,1.975091676,1.846350449,2.054850272
12285,3.912010406,3.699196429,4.063404412,2.794565405,2.717645717,2.897118923,1.955782965,1.58006656,2.281424923,1.969395168,1.846350449,2.054850272
12340,4.03257471,3.973430377,4.063404412,2.780451878,2.717645717,2.897118923,2.196508883,2.005857413,2.302244312,2.033920139,2.006984784,2.054850272
12346,3.912997127,3.70467166,4.060889343,2.792352117,2.726590993,2.897118923,1.959644744,1.570832508,2.302244312,1.963846025,1.844627931,2.039925359
12402,3.844825871,3.70467166,4.060889343,2.774370556,2.726590993,2.843174242,1.92479368,1.570832508,2.302244312,1.9747214,1.844627931,2.039925359
12422,3.873625,3.70467166,4.14728673,2.770284908,2.714334047,2.843174242,1.955721787,1.570832508,2.395028632,1.990557827,1.844627931,2.087434638
12475,3.874173564,3.706317351,4.14728673,2.772498652,2.714334047,2.843174242,1.960917459,1.586419526,2.395028632,1.992141033,1.84937755,2.087434638
12485,3.879899682,3.706317351,4.14728673,2.778110419,2.714334047,2.860009543,1.897663219,1.586419526,2.395028632,1.964911877,1.84937755,2.087434638
12493,3.83461813,3.706317351,4.011442074,2.843167335,2.759987668,2.909504793,1.77425663,1.586419526,2.024808862,1.93950753,1.84937755,2.011221598
12508,3.855139346,3.767880998,4.011442074,2.869757622,2.839758529,2.909504793,1.879398715,1.711541501,2.024808862,1.996379403,1.957923443,2.019993169
12527,3.854820876,3.767880998,4.011442074,2.868344586,2.839758529,2.909504793,1.886413383,1.732585505,2.024808862,1.998979885,1.965724886,2.019993169
12529,3.774490757,3.767880998,3.785139556,2.852192368,2.839758529,2.861048139,1.847069208,1.732585505,1.906776337,2.006935236,1.965724886,2.035087653
12544,3.753680701,3.705450831,3.785139556,2.822471503,2.750595934,2.861048139,1.740102748,1.580946401,1.906776337,1.946101178,1.837490993,2.035087653
12576,3.754344484,3.705450831,3.787130904,2.823128716,2.750595934,2.861048139,1.720405435,1.580946401,1.906776337,1.941348312,1.837490993,2.035087653
12581,3.730987204,3.700379877,3.787130904,2.785947503,2.749504499,2.857742075,1.6114669,1.579960734,1.673493565,1.876239092,1.837490993,1.951466291
12594,3.752405857,3.700379877,3.787130904,2.817502431,2.749504499,2.857742075,1.708340349,1.579960734,1.871566748,1.940164412,1.839759991,2.029266953
12633,3.854622953,3.700379877,4.093782191,2.773303046,2.725143918,2.84526072,1.931630681,1.579960734,2.343364563,1.971193543,1.839759991,2.044553685
12649,3.876825222,3.766986684,4.093782191,2.805630667,2.725143918,2.846487364,2.030500492,1.871566748,2.343364563,2.030200105,2.016779677,2.044553685
12655,3.878911153,3.766986684,4.093782191,2.806432032,2.725143918,2.847664814,2.024985613,1.85502211,2.343364563,2.025593101,2.015445941,2.044553685
12682,3.903523912,3.766986684,4.16762047,2.811411633,2.740082723,2.847664814,2.03540648,1.85502211,2.374627163,2.037192705,2.015445941,2.079352496
12729,4.029035694,3.775964583,4.16762047,2.780747815,2.740082723,2.847664814,2.167694883,1.85502211,2.374627163,2.032589768,2.002970866,2.079352496
12791,4.030047652,3.779000458,4.16762047,2.779311281,2.740082723,2.84335521,2.114240755,1.694659727,2.374627163,2.012965112,1.956571972,2.079352496
12821,3.978188656,3.779000458,4.143522029,2.828357078,2.754495909,2.887220114,1.989754798,1.694659727,2.273435377,1.98049427,1.956571972,2.002970866
12859,3.852574025,3.766678134,4.012043482,2.857888571,2.84309039,2.887220114,1.853874571,1.694659727,2.00116929,1.98364119,1.956571972,2.012411628
12875,3.828642368,3.707205488,4.012043482,2.823818925,2.741146272,2.887220114,1.828161167,1.617519515,2.00116929,1.945940787,1.843470763,2.012411628
12916,3.860878456,3.707205488,4.108751747,2.75740433,2.687976329,2.84309039,1.938922649,1.617519515,2.333453736,1.958536072,1.843470763,2.019725824
12959,3.867006417,3.707205488,4.108751747,2.75778252,2.687976329,2.844224959,1.885440062,1.617519515,2.333453736,1.938561922,1.843470763,2.019725824
13037,3.960112125,3.785062015,4.108751747,2.80672297,2.687976329,2.887967623,2.037163939,1.705346935,2.333453736,1.991968501,1.952489178,2.019725824
13067,3.826480534,3.707856975,3.986522613,2.822929445,2.736595751,2.887967623,1.796459976,1.611341846,2.072691147,1.932647849,1.841763868,2.0036905
13073,3.903933083,3.707856975,4.017419662,2.843274279,2.736595751,2.905259463,1.923480004,1.611341846,2.08640702,1.941247418,1.841763868,2.0036905
13077,3.837982676,3.707856975,4.017419662,2.824942894,2.736595751,2.905259463,1.803415457,1.611341846,2.08640702,1.924004077,1.841763868,1.978287886
13126,3.858677809,3.769942372,4.017419662,2.855696277,2.828855902,2.905259463,1.897920274,1.712497505,2.08640702,1.985091459,1.951960477,2.025026015
13150,3.89264483,3.769942372,4.119320725,2.785375866,2.694298227,2.832973468,2.018094726,1.712497505,2.446930377,2.009676931,1.951960477,2.052044302
13165,3.890337167,3.769942372,4.119320725,2.78481653,2.694298227,2.831295462,2.019967529,1.718115914,2.446930377,2.011275755,1.956756949,2.052044302
13189,3.890167961,3.769434753,4.119320725,2.785065466,2.694298227,2.831295462,2.024900024,1.718115914,2.446930377,2.009620232,1.956756949,2.052044302
13198,3.779720246,3.769434753,3.787977583,2.831068586,2.829602709,2.832307589,1.77259193,1.690006094,1.909653782,1.975671211,1.950197241,2.020059444
13229,3.755410586,3.708819421,3.787977583,2.793962069,2.719975909,2.832307589,1.740119772,1.620699442,1.909653782,1.936589922,1.83951308,2.020059444
13234,3.873895999,3.708819421,4.124890993,2.749733167,2.696916004,2.832307589,1.914817002,1.620699442,2.43374547,1.952433674,1.83951308,2.0675907
13239,3.949205731,3.708819421,4.124890993,2.758620169,2.696916004,2.858968594,2.027757305,1.620699442,2.43374547,1.970198357,1.83951308,2.0675907
13256,3.966616972,3.761053145,4.124890993,2.792932259,2.696916004,2.858968594,2.116976303,1.888356436,2.43374547,2.025601442,2.003491292,2.0675907
13266,3.919029641,3.761053145,4.013906778,2.856011755,2.822912178,2.886154493,1.996590269,1.888356436,2.072587368,2.000269303,1.991594284,2.005722334
13357,3.84189249,3.761053145,3.982128999,2.845692077,2.822912178,2.886154493,1.879051527,1.676210777,2.072587368,1.979863032,1.942272479,2.005722334
13364,3.823589638,3.70614459,3.982128999,2.81198206,2.721782127,2.886154493,1.785951642,1.609056783,2.072587368,1.925064879,1.841327873,1.991594284
13368,3.871142568,3.70614459,4.124787789,2.75423169,2.712903383,2.828009561,1.919048826,1.609056783,2.471878918,1.940656303,1.841327873,2.038368558
13379,3.871991586,3.70614459,4.124787789,2.753800728,2.712903383,2.826716675,1.922118992,1.609056783,2.471878918,1.941824248,1.841327873,2.038368558
13393,3.87065405,3.702131984,4.124787789,2.752270402,2.712903383,2.826716675,1.920965946,1.605597645,2.471878918,1.940690084,1.837925381,2.038368558
13410,3.748593763,3.702131984,3.785042378,2.784691608,2.71719115,2.826716675,1.734408195,1.605597645,1.912205665,1.934943437,1.837925381,2.021128616
13434,3.722175659,3.702131984,3.758606927,2.746925902,2.713419557,2.810167,1.708206108,1.605597645,1.912205665,1.901380055,1.837925381,2.021128616
13457,3.744100895,3.705788065,3.767907692,2.775438501,2.713419557,2.810167,1.804284899,1.606815015,1.912205665,1.961474013,1.845086169,2.021128616
13568,3.724064257,3.698497016,3.767907692,2.739134494,2.70125498,2.802728945,1.689553242,1.568010694,1.893834017,1.89804627,1.830845388,2.018207253
13569,3.724585646,3.698497016,3.767907692,2.738294084,2.70125498,2.802728945,1.679045579,1.568010694,1.893834017,1.895217512,1.830845388,2.018207253
13599,3.840082854,3.698497016,4.114399316,2.699696649,2.686936639,2.710898327,1.852293973,1.568010694,2.413579199,1.909088813,1.830845388,2.059821156
13630,3.858310688,3.70735223,4.114399316,2.729661672,2.686936639,2.791150049,1.9677708,1.575292026,2.413579199,1.971634785,1.836599894,2.059821156
13641,3.883003362,3.753180516,4.114399316,2.763652806,2.686936639,2.81287173,2.011794974,1.707364549,2.413579199,2.009149598,1.949144333,2.059821156
13677,3.857076422,3.753180516,4.036618498,2.76768589,2.699035892,2.81287173,2.030930641,1.707364549,2.4709862,2.002422113,1.949144333,2.039638701
13682,3.930214058,3.781430252,4.036618498,2.791371373,2.699035892,2.862206496,2.083475637,1.707364549,2.4709862,1.994946232,1.949144333,2.039638701
13695,3.924771536,3.765102685,4.036618498,2.789921034,2.699035892,2.862206496,2.15349232,1.9174146,2.4709862,2.01354953,1.996055661,2.039638701
13711,3.841270535,3.765102685,3.972593424,2.8301691,2.808520715,2.862206496,1.895093111,1.695788572,2.072076162,1.983549082,1.949637358,2.004954228
13713,3.751950629,3.704633707,3.786115496,2.777675622,2.704726064,2.819780088,1.700136155,1.487205293,1.9174146,1.931691252,1.840482169,2.004954228
13715,3.758415797,3.704633707,3.786115496,2.778964725,2.704726064,2.819780088,1.615860007,1.487205293,1.695788572,1.912084792,1.840482169,1.949637358
13716,3.753148752,3.704633707,3.784498188,2.777606521,2.704726064,2.815705478,1.680559576,1.487205293,1.889887278,1.93379103,1.840482169,2.01475607
13757,3.77996756,3.77031436,3.785090133,2.812479419,2.809344758,2.815705478,1.744638313,1.664586157,1.889887278,1.967676493,1.942138559,2.01475607
13762,3.779109433,3.77031436,3.785090133,2.803693159,2.786029239,2.815705478,1.812012418,1.679441504,1.889887278,1.993952066,1.942138559,2.024961568
13802,3.783194239,3.781923806,3.785090133,2.800387633,2.786029239,2.809344758,1.733140354,1.653271085,1.866708473,1.968596186,1.93868843,2.024961568
13814,3.775834998,3.763012412,3.782568778,2.794662272,2.786029239,2.805788902,1.796751048,1.653271085,1.870273586,1.988551965,1.93868843,2.024961568
13855,3.750246529,3.705158398,3.782568778,2.761884439,2.687695739,2.805788902,1.684043897,1.528587019,1.870273586,1.919492697,1.817783765,2.002005897
13865,3.751796097,3.705158398,3.787217481,2.760173898,2.687695739,2.800657279,1.676726856,1.528587019,1.870273586,1.920232222,1.817783765,2.002005897
13904,3.864424598,3.705158398,4.100897915,2.719494368,2.670130086,2.800657279,1.851097164,1.528587019,2.393384511,1.940605315,1.817783765,2.063125174
13921,4.00334865,3.787217481,4.121930554,2.724326403,2.670130086,2.800657279,2.126029928,1.631319963,2.393384511,2.020291061,1.940907004,2.063125174
13930,4.082022511,4.023239062,4.121930554,2.744719458,2.670130086,2.861836446,2.273832873,2.074728801,2.393384511,2.040883096,2.002683111,2.063125174
13965,3.97712317,3.786199893,4.121930554,2.789167014,2.702191843,2.861836446,2.019681028,1.630928973,2.353385309,2.000162307,1.940962805,2.056841005
13973,3.86500841,3.785586274,4.023239062,2.819683177,2.793740332,2.861836446,1.775839997,1.621862216,2.074728801,1.961552603,1.940962805,2.002683111
14001,3.756921479,3.698978271,3.786199893,2.760493986,2.684268873,2.803472754,1.60404787,1.559352421,1.630928973,1.902740368,1.826246407,1.941011893
14038,3.729497945,3.698978271,3.785586274,2.71991194,2.681726614,2.793740332,1.580925946,1.559352421,1.621862216,1.867013961,1.826246407,1.941011893
14057,3.701532298,3.698978271,3.703929289,2.682316845,2.680955047,2.684268873,1.550873513,1.531704918,1.5615632,1.826929908,1.820759734,1.833783582
14099,3.800358627,3.701689335,3.995457258,2.728630921,2.680955047,2.823211101,1.710204399,1.531704918,2.037345079,1.878743743,1.820759734,1.981687913
14169,3.82680569,3.701689335,3.995457258,2.766392137,2.680955047,2.823211101,1.733869503,1.531704918,2.037345079,1.911809259,1.820759734,1.981687913
