Step,"Group: femnist - Client #1, train_avg_loss","Group: femnist - Client #1, train_avg_loss__MIN","Group: femnist - Client #1, train_avg_loss__MAX","Group: femnist - Client #2, train_avg_loss","Group: femnist - Client #2, train_avg_loss__MIN","Group: femnist - Client #2, train_avg_loss__MAX","Group: femnist - Client #3, train_avg_loss","Group: femnist - Client #3, train_avg_loss__MIN","Group: femnist - Client #3, train_avg_loss__MAX","Group: femnist - Client #4, train_avg_loss","Group: femnist - Client #4, train_avg_loss__MIN","Group: femnist - Client #4, train_avg_loss__MAX","Group: femnist - Client #5, train_avg_loss","Group: femnist - Client #5, train_avg_loss__MIN","Group: femnist - Client #5, train_avg_loss__MAX",avg,min,max
4281,,,,,,,3.014698505,3.014698505,3.014698505,,,,,,,2.666716623,2.526733637,3.014698505
4326,,,,2.526733637,2.526733637,2.526733637,,,,,,,,,,2.559262991,2.477430344,2.611800194
4327,,,,,,,,,,,,,2.585375547,2.585375547,2.585375547,2.546928596,2.465061665,2.611800194
4335,2.594975233,2.594975233,2.594975233,,,,,,,,,,,,,2.489422035,2.297842741,2.611800194
4356,,,,,,,2.611800194,2.611800194,2.611800194,,,,,,,2.465645361,2.297842741,2.611800194
4364,,,,2.477430344,2.477430344,2.477430344,,,,,,,,,,2.459711695,2.297842741,2.582131863
4389,,,,,,,2.465061665,2.465061665,2.465061665,,,,,,,2.439640999,2.297842741,2.582131863
4396,2.297842741,2.297842741,2.297842741,,,,,,,,,,,,,2.41707139,2.297842741,2.582131863
4428,,,,,,,2.476091862,2.476091862,2.476091862,,,,,,,2.46023221,2.352213621,2.582131863
4438,,,,,,,,,,,,,2.582131863,2.582131863,2.582131863,2.479466343,2.352213621,2.582131863
4454,,,,2.377076864,2.377076864,2.377076864,,,,,,,,,,2.498358393,2.352213621,2.676592112
4459,,,,,,,,,,2.352213621,2.352213621,2.352213621,,,,2.535179901,2.352213621,2.676592112
4484,,,,,,,2.513646841,2.513646841,2.513646841,,,,,,,2.582995415,2.513646841,2.676592112
4493,,,,,,,,,,2.572262526,2.572262526,2.572262526,,,,2.544066,2.318999767,2.676592112
4522,,,,,,,2.676592112,2.676592112,2.676592112,,,,,,,2.519220829,2.318999767,2.676592112
4558,,,,,,,2.561184406,2.561184406,2.561184406,,,,,,,2.541435337,2.318999767,2.787664652
4603,,,,,,,,,,,,,2.591291189,2.591291189,2.591291189,2.482478428,2.26639986,2.787664652
4629,,,,2.318999767,2.318999767,2.318999767,,,,,,,,,,2.413344717,2.245622635,2.787664652
4638,,,,,,,2.448036671,2.448036671,2.448036671,,,,,,,2.488844013,2.245622635,2.787664652
